C,NEMP.WORLD,PREDISPATCH,AEMO,PUBLIC,2026/09/04,03:32:05,0000000535965578,,0000000535965573
I,PREDISPATCH,CASESOLUTION,2,PREDISPATCHSEQNO,RUNNO,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED,INTERVENTION
D,PREDISPATCH,CASESOLUTION,2,"2026/09/04 04:00:00",1,2,,0,-540471836.4080,0,0,0,0,0,,,,,0,0,0,"2026/09/04 03:31:55",0
I,PDREGION,,5,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,RRP,EEP,TOTALDEMAND,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,RAISEREGRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP,LOWERREGRRP,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,DECAVAILABILITY,LORSURPLUS,LRCSURPLUS,INTERVENTION,LOWER1SECLOCALDISPATCH,RAISE1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECRRP,LOWER1SECRRP
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 13:30:00",-9770.30429,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 14:00:00",-9767.19745,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 14:30:00",-9765.02307,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 15:00:00",-9763.50729,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 15:30:00",-9762.0167,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 16:00:00",-9760.68065,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 16:30:00",-9738.49044,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 17:00:00",-9667.30034,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 17:30:00",-9614.37064,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 18:00:00",-9488.15586,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 18:30:00",-9435.16286,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 19:00:00",-9435.56409,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 19:30:00",-9433.89417,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 20:00:00",-9431.87659,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 20:30:00",-9430.0057,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 21:00:00",-9428.69403,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 21:30:00",-9426.81085,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 22:00:00",-9424.19353,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 22:30:00",-9421.82027,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 23:00:00",-9418.93494,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/04 23:30:00",-9416.69928,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/05 00:00:00",-9414.52755,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/05 00:30:00",-9412.23233,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/05 01:00:00",-9409.75101,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/05 01:30:00",-9407.32641,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/05 02:00:00",-9405.12379,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/05 02:30:00",-9410.09503,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/05 03:00:00",-9401.85138,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/05 03:30:00",-9400.69904,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+NIL_MG_R60,"2026/09/05 04:00:00",-9489.71049,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 04:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 04:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 05:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 05:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 06:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 06:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 07:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 07:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 08:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 08:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 09:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 09:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 10:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 10:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 11:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 11:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 12:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 12:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 13:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 13:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 14:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 14:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 15:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 15:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 16:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 16:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 17:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 17:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 18:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 18:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 19:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 19:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 20:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 20:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 21:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 21:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 22:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 22:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 23:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/04 23:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/05 00:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/05 00:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/05 01:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/05 01:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/05 02:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/05 02:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/05 03:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/05 03:30:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+RREG_0220,"2026/09/05 04:00:00",-9780,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R5,"2026/09/04 10:30:00",-10040.96447,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R5,"2026/09/04 11:00:00",-10041.44821,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R5,"2026/09/04 11:30:00",-10041.85048,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R5,"2026/09/04 12:00:00",-10041.43531,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R5,"2026/09/04 12:30:00",-10041.13442,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R5,"2026/09/04 13:00:00",-10040.15462,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R5,"2026/09/04 13:30:00",-10039.09129,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R5,"2026/09/04 14:00:00",-10038.15923,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R6,"2026/09/04 10:30:00",-10273.09645,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R6,"2026/09/04 11:00:00",-10276.32143,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R6,"2026/09/04 11:30:00",-10279.00322,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R6,"2026/09/04 12:00:00",-10276.23542,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R6,"2026/09/04 12:30:00",-10274.22949,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R6,"2026/09/04 13:00:00",-10267.69748,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R6,"2026/09/04 13:30:00",-10260.60859,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R6,"2026/09/04 14:00:00",-10254.3949,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R60,"2026/09/04 10:30:00",-10136.54823,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R60,"2026/09/04 11:00:00",-10138.16071,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R60,"2026/09/04 11:30:00",-10139.50161,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R60,"2026/09/04 12:00:00",-10138.11771,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R60,"2026/09/04 12:30:00",-10137.11475,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R60,"2026/09/04 13:00:00",-10133.84874,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R60,"2026/09/04 13:30:00",-10130.30429,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TR_BCB_TG_R60,"2026/09/04 14:00:00",-10127.19745,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 04:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 04:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 05:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 05:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 06:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 06:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 07:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 07:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 08:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 08:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 09:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 09:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 10:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 10:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 11:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 11:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 12:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 12:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 13:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 13:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 14:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 14:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 15:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 15:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 16:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 16:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 17:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 17:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 18:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 18:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 19:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 19:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 20:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 20:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 21:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 21:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 22:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 22:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 23:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/04 23:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/05 00:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/05 00:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/05 01:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/05 01:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/05 02:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/05 02:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/05 03:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/05 03:30:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R1,"2026/09/05 04:00:00",-10000,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 04:00:00",-10027.1029,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 04:30:00",-10027.34929,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 05:00:00",-10027.81102,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 05:30:00",-10028.73695,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 06:00:00",-10029.77268,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 06:30:00",-10031.35668,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 07:00:00",-10033.27411,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 07:30:00",-10035.2411,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 08:00:00",-10037.19047,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 08:30:00",-10038.71213,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 09:00:00",-10039.37273,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 09:30:00",-10040.05939,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 10:00:00",-10040.61649,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 10:30:00",-10040.96447,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 11:00:00",-10041.44821,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 11:30:00",-10041.85048,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 12:00:00",-10041.43531,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 12:30:00",-10041.13442,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 13:00:00",-10040.15462,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,F_MAIN+TTS_TG_R5,"2026/09/04 13:30:00",-10039.09129,0,0,0
